period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1871,0.0804,0.0804,0.0,0.0241
1214,item1871,0.0062,0.0062,0.0241,0.1051
1215,item1871,0.05,0.05,0.1051,0.0
1216,item1871,0.1051,0.1051,0.0,0.0294
1217,item1871,0.0022,0.0022,0.0294,0.0
1218,item1871,0.0446,0.0404,0.0,0.0
1219,item1871,0.0,0.0,0.034,0.0
1220,item1871,0.0375,0.0344,0.0,0.0
1221,item1871,0.0031,0.0,0.0,0.0
1222,item1871,0.0105,0.0004,0.0,0.0
1223,item1871,0.0002,0.0002,0.0,0.0
1224,item1871,0.0381,0.0381,0.0,0.0
1225,item1871,0.0356,0.0231,0.0,0.0
1226,item1871,0.0,0.0,0.0,0.0
1227,item1871,0.0,0.0,0.0,0.0
1228,item1871,0.0064,0.0064,0.0009,0.0
1229,item1871,0.0195,0.0195,0.0,0.0
1230,item1871,0.1329,0.0104,0.0216,0.0076
1231,item1871,0.0216,0.0216,0.0076,0.0
1232,item1871,0.0738,0.0738,0.0,0.0
1233,item1871,0.1519,0.1519,0.2597,0.0
1234,item1871,0.6624,0.486,0.0,0.0
1235,item1871,1.0,0.9789,0.0,0.0
1236,item1871,0.0663,0.0663,0.0,0.0032
1237,item1871,0.0441,0.0,0.0032,0.0
1238,item1871,0.3052,0.3052,0.0,0.2939
1239,item1871,0.5879,0.0,0.2939,0.0053
1240,item1871,0.2939,0.2939,0.0053,0.0
1241,item1871,0.0053,0.0053,0.0,0.0
1242,item1871,0.0108,0.0094,0.0,0.0
1243,item1871,0.0131,0.0129,0.0134,0.0029
1244,item1871,0.0414,0.0232,0.0032,0.0082
1245,item1871,0.3836,0.3836,0.0097,0.0029
1246,item1871,0.0334,0.0334,0.0029,0.0
1247,item1871,0.0029,0.0029,0.0,0.0
1248,item1871,0.0028,0.0,0.0154,0.0
1249,item1871,0.0168,0.0168,0.0,0.0
1250,item1871,0.0142,0.0,0.0,0.0
1251,item1871,0.0157,0.0157,0.0012,0.0006
1252,item1871,0.2961,0.0022,0.0006,0.0
1253,item1871,0.7355,0.7354,0.0,0.0
1254,item1871,0.071,0.0074,0.0065,0.0
1255,item1871,0.0165,0.0134,0.0,0.0
1256,item1871,0.0194,0.0194,0.0062,0.0
1257,item1871,0.0063,0.0063,0.0024,0.0
1258,item1871,0.0024,0.0024,0.0028,0.0
1259,item1871,0.0028,0.0028,0.0,0.0
