period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1744,0.1985,0.1985,0.0,0.0
1214,item1744,0.0611,0.0,0.0305,0.0
1215,item1744,0.0916,0.0916,0.0,0.0
1216,item1744,0.0153,0.0,0.0,0.0
1217,item1744,0.1374,0.0458,0.0,0.0
1218,item1744,0.7557,0.7557,0.0,0.0
1219,item1744,0.0763,0.0,0.0,0.0
1220,item1744,0.8015,0.4427,0.0687,0.0
1221,item1744,0.3893,0.2672,0.1069,0.0153
1222,item1744,0.7557,0.6183,0.0458,0.0611
1223,item1744,0.5038,0.2595,0.1221,0.0458
1224,item1744,0.9084,0.5649,0.0611,0.0
1225,item1744,0.4275,0.3664,0.0458,0.0
1226,item1744,0.4427,0.3817,0.0,0.0458
1227,item1744,0.6336,0.3588,0.1679,0.0
1228,item1744,0.7939,0.7405,0.0305,0.0
1229,item1744,0.4046,0.374,0.0382,0.0
1230,item1744,0.7786,0.5344,0.1679,0.0
1231,item1744,1.0,0.4656,0.2443,0.0153
1232,item1744,0.8473,0.6641,0.0153,0.0
1233,item1744,0.5954,0.2977,0.0305,0.0
1234,item1744,0.4198,0.3282,0.0,0.0
1235,item1744,0.1832,0.0611,0.0687,0.0
1236,item1744,0.2443,0.1603,0.0,0.0
1237,item1744,0.6718,0.5878,0.0611,0.0
1238,item1744,0.3664,0.3282,0.1069,0.0
1239,item1744,0.8015,0.5267,0.0611,0.0
1240,item1744,0.5954,0.313,0.0,0.0
1241,item1744,0.5191,0.374,0.0153,0.0916
1242,item1744,0.6183,0.4275,0.0916,0.0687
1243,item1744,0.6107,0.3664,0.1527,0.0458
1244,item1744,0.8397,0.7481,0.0458,0.0
1245,item1744,0.6565,0.3053,0.0,0.0
1246,item1744,0.3969,0.2595,0.0,0.1374
1247,item1744,0.084,0.0534,0.3206,0.0
1248,item1744,0.7786,0.7328,0.0,0.0
1249,item1744,0.916,0.855,0.1374,0.0153
1250,item1744,0.1985,0.1985,0.0382,0.0
1251,item1744,0.2977,0.0687,0.0,0.0
1252,item1744,0.7481,0.5038,0.1221,0.0
1253,item1744,0.5802,0.4198,0.0,0.0
1254,item1744,0.8473,0.6336,0.0916,0.0
1255,item1744,0.5191,0.3664,0.0763,0.0
1256,item1744,0.4275,0.3435,0.0229,0.0
1257,item1744,0.4122,0.3969,0.3664,0.0916
1258,item1744,0.8855,0.8397,0.1298,0.0305
1259,item1744,0.6947,0.6947,0.0305,0.0
