period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1237,0.9511,0.4761,0.0,0.0
1214,item1237,0.2806,0.1507,0.0,0.0
1215,item1237,0.0349,0.0,0.0,0.0
1216,item1237,0.0572,0.0101,0.0,0.0
1217,item1237,0.8424,0.5499,0.0,0.0756
1218,item1237,0.574,0.0736,0.0756,0.0
1219,item1237,0.2684,0.2341,0.0634,0.0
1220,item1237,0.35,0.1236,0.0,0.0
1221,item1237,0.4282,0.1458,0.0,0.0
1222,item1237,0.4417,0.3374,0.0,0.0
1223,item1237,0.1635,0.1616,0.0,0.0
1224,item1237,0.2028,0.1493,0.0,0.0
1225,item1237,0.3154,0.1816,0.0,0.0
1226,item1237,0.5309,0.2852,0.0,0.0
1227,item1237,0.1984,0.0,0.0,0.0
1228,item1237,0.1368,0.0,0.0,0.0
1229,item1237,0.1624,0.1604,0.0906,0.0
1230,item1237,0.4211,0.1132,0.0,0.0
1231,item1237,0.2584,0.071,0.0,0.0
1232,item1237,0.2535,0.0634,0.0,0.0
1233,item1237,0.6183,0.5229,0.2235,0.0
1234,item1237,0.5336,0.401,0.0,0.0
1235,item1237,0.3255,0.2232,0.0,0.0
1236,item1237,0.4659,0.0,0.0,0.0
1237,item1237,0.3998,0.0005,0.0,0.0
1238,item1237,1.0,0.9952,0.0,0.0
1239,item1237,0.0887,0.0887,0.0,0.0
1240,item1237,0.265,0.0063,0.0,0.0
1241,item1237,0.0,0.0,0.0,0.0
1242,item1237,0.0063,0.0063,0.0,0.0
1243,item1237,0.1027,0.1027,0.0,0.0
1244,item1237,0.0449,0.0,0.0,0.0
1245,item1237,0.019,0.0,0.0,0.0
1246,item1237,0.2852,0.2852,0.0018,0.0
1247,item1237,0.2329,0.0018,0.0,0.0
1248,item1237,0.0,0.0,0.0,0.0
1249,item1237,0.2726,0.0032,0.0,0.0
1250,item1237,0.0165,0.0,0.1902,0.0
1251,item1237,0.2067,0.1902,0.0,0.0
1252,item1237,0.1236,0.0444,0.0,0.0
1253,item1237,0.0,0.0,0.0,0.0
1254,item1237,0.0065,0.0002,0.0,0.0
1255,item1237,0.0303,0.0098,0.0,0.0
1256,item1237,0.0265,0.0087,0.0086,0.0
1257,item1237,0.0086,0.0086,0.0,0.0
1258,item1237,0.0,0.0,0.0,0.0
1259,item1237,0.0317,0.0317,0.0,0.0
