period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1502,0.1003,0.0589,0.0,0.0
1214,item1502,0.086,0.0048,0.0318,0.0
1215,item1502,0.1146,0.1146,0.0,0.0
1216,item1502,0.035,0.035,0.0,0.0
1217,item1502,0.0446,0.0159,0.0,0.0
1218,item1502,0.2787,0.0908,0.086,0.0
1219,item1502,0.2548,0.2102,0.0303,0.0
1220,item1502,0.1736,0.0685,0.0,0.0
1221,item1502,0.0796,0.0239,0.0382,0.0
1222,item1502,0.3057,0.2357,0.0,0.0
1223,item1502,0.0462,0.043,0.0111,0.0
1224,item1502,0.258,0.1178,0.0,0.0
1225,item1502,0.2086,0.1035,0.035,0.0
1226,item1502,0.242,0.2197,0.1178,0.1067
1227,item1502,0.3822,0.2309,0.1672,0.0048
1228,item1502,0.6608,0.6306,0.0717,0.0334
1229,item1502,0.1736,0.1513,0.0334,0.0
1230,item1502,0.2022,0.1162,0.2166,0.0016
1231,item1502,0.4092,0.3328,0.1003,0.0924
1232,item1502,0.1863,0.1688,0.1083,0.0032
1233,item1502,1.0,0.2022,0.008,0.0
1234,item1502,0.3248,0.2771,0.1194,0.0032
1235,item1502,0.2707,0.2102,0.0032,0.0048
1236,item1502,0.5016,0.0637,0.0048,0.0
1237,item1502,0.2548,0.2516,0.0111,0.0159
1238,item1502,0.1115,0.0605,0.0159,0.0
1239,item1502,0.1338,0.0589,0.0,0.0
1240,item1502,0.2166,0.1672,0.0,0.0
1241,item1502,0.1927,0.1736,0.0,0.0
1242,item1502,0.3376,0.2182,0.0318,0.0
1243,item1502,0.1385,0.0892,0.0048,0.0016
1244,item1502,0.0764,0.0382,0.0016,0.0
1245,item1502,0.2452,0.0223,0.0,0.0
1246,item1502,0.4395,0.3965,0.0382,0.0096
1247,item1502,0.3185,0.1099,0.0127,0.0
1248,item1502,0.1417,0.078,0.0032,0.0
1249,item1502,0.3408,0.242,0.0159,0.0096
1250,item1502,0.3981,0.3726,0.0096,0.0
1251,item1502,0.2373,0.0462,0.0048,0.0
1252,item1502,0.3392,0.2627,0.008,0.0
1253,item1502,0.2834,0.1385,0.0,0.0
1254,item1502,0.4857,0.1401,0.0525,0.0
1255,item1502,0.3758,0.2134,0.008,0.0
1256,item1502,0.164,0.1624,0.0175,0.0
1257,item1502,0.2436,0.1274,0.0032,0.0191
1258,item1502,0.1561,0.0414,0.035,0.0016
1259,item1502,0.3232,0.3232,0.0016,0.0096
