period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1817,0.0,0.0,0.0,0.0
1214,item1817,0.0,0.0,0.0,0.0
1215,item1817,0.0749,0.0,0.0,0.0
1216,item1817,0.0,0.0,0.0,0.0
1217,item1817,0.3747,0.3747,0.1499,0.0
1218,item1817,0.1499,0.1499,0.0,0.0
1220,item1817,0.0,0.0,0.0,0.0
1221,item1817,0.0,0.0,0.0,0.0
1222,item1817,0.0562,0.0,0.0,0.0
1223,item1817,0.1218,0.1218,0.0,0.0
1224,item1817,0.0281,0.0,0.0,0.0
1225,item1817,0.103,0.103,0.0,0.0
1226,item1817,0.0,0.0,0.0,0.0
1227,item1817,0.0656,0.0468,0.0,0.0
1228,item1817,0.0796,0.0,0.0,0.0
1229,item1817,0.2248,0.0468,0.0,0.0
1230,item1817,1.0,0.8993,0.0,0.0
1231,item1817,0.1405,0.0562,0.0,0.0
1232,item1817,0.2623,0.103,0.0,0.0749
1233,item1817,0.2436,0.0375,0.0749,0.1124
1234,item1817,0.3185,0.2998,0.1124,0.0
1235,item1817,0.5386,0.2623,0.0,0.0
1236,item1817,0.096,0.0,0.0,0.0
1237,item1817,0.0281,0.0281,0.0187,0.0
1238,item1817,0.0281,0.0187,0.0,0.0
1239,item1817,0.1663,0.0703,0.0,0.0
1240,item1817,0.2108,0.0422,0.0,0.0
1241,item1817,0.3841,0.2998,0.0,0.0
1242,item1817,0.0773,0.0773,0.0,0.0
1243,item1817,0.3583,0.281,0.0,0.0
1244,item1817,0.3208,0.2951,0.0,0.0
1245,item1817,0.1218,0.1218,0.0,0.0
1246,item1817,0.0,0.0,0.0,0.0
1247,item1817,0.2998,0.2576,0.0,0.0
1248,item1817,0.3607,0.0234,0.0187,0.0
1249,item1817,0.2295,0.1265,0.0,0.0
1250,item1817,0.0749,0.0187,0.0,0.0
1251,item1817,0.3419,0.0187,0.0,0.0
1252,item1817,0.1241,0.0492,0.0,0.0
1253,item1817,0.178,0.0843,0.0,0.0
1254,item1817,0.2436,0.0375,0.1171,0.0
1255,item1817,0.5293,0.5293,0.0,0.0
1256,item1817,0.5667,0.3232,0.0,0.0
1257,item1817,0.2998,0.2529,0.0,0.0
1258,item1817,0.2857,0.1733,0.0,0.0
1259,item1817,0.0726,0.0726,0.0,0.0
