period_id, item, qty, order_qty1, order_qty2, order_qty3
1232,item2278,0.0,0.0,0.0,0.0
1233,item2278,0.0,0.0,0.0,0.0
1234,item2278,0.0029,0.0,0.0,0.0
1235,item2278,0.0,0.0,0.0,0.0
1236,item2278,0.0095,0.0058,0.0,0.0
1237,item2278,0.0015,0.0015,0.0,0.0
1238,item2278,0.0029,0.0029,0.0,0.0
1239,item2278,0.0,0.0,0.0226,0.0
1240,item2278,0.0226,0.0226,0.0,0.0
1241,item2278,0.0,0.0,0.0,0.0
1242,item2278,0.0,0.0,0.0291,0.0
1243,item2278,0.0291,0.0291,0.0,0.0
1244,item2278,0.0,0.0,0.0,0.032
1245,item2278,0.0022,0.0,0.0466,0.0
1246,item2278,0.2038,0.1674,0.1739,0.0
1247,item2278,0.706,0.2693,0.0,0.0
1248,item2278,0.0,0.0,0.0,0.0
1249,item2278,0.0408,0.0408,0.0,0.0
1250,item2278,0.083,0.083,0.0,0.0
1251,item2278,1.0,1.0,0.0,0.0
1252,item2278,0.4672,0.3071,0.1674,0.0
1253,item2278,0.5255,0.5255,0.0437,0.0
1254,item2278,0.6477,0.6477,0.0946,0.0
1255,item2278,0.5066,0.4847,0.2707,0.0
1256,item2278,0.5109,0.4818,0.1834,0.0
1257,item2278,0.6084,0.4847,0.0582,0.0
1258,item2278,0.9534,0.5895,0.0,0.0
1259,item2278,0.0,0.0,0.0786,0.0
