period_id, item, qty, order_qty1, order_qty2, order_qty3
1216,item1368,0.0,0.0,0.0,0.0
1217,item1368,0.0,0.0,0.0,0.0
1218,item1368,0.007,0.0,0.0,0.0
1219,item1368,0.0061,0.0021,0.0,0.0
1220,item1368,0.0228,0.0114,0.0,0.0
1221,item1368,0.008,0.0052,0.0052,0.0
1222,item1368,0.0144,0.0081,0.0052,0.0
1223,item1368,0.0513,0.0354,0.0,0.0
1224,item1368,0.0779,0.0672,0.0,0.0
1225,item1368,0.0472,0.0196,0.0,0.0
1226,item1368,0.0124,0.0123,0.0063,0.0
1227,item1368,0.082,0.0714,0.0,0.0
1228,item1368,0.041,0.0034,0.0349,0.036
1229,item1368,0.1708,0.1406,0.0478,0.0
1230,item1368,0.1862,0.1183,0.0,0.0
1231,item1368,0.1387,0.0791,0.019,0.0
1232,item1368,0.0777,0.0727,0.0019,0.0016
1233,item1368,0.0902,0.0273,0.0144,0.0
1234,item1368,0.1411,0.0841,0.0142,0.0181
1235,item1368,0.1218,0.0848,0.0181,0.0002
1236,item1368,0.1353,0.0542,0.0017,0.0049
1237,item1368,0.0589,0.0546,0.0187,0.0066
1238,item1368,0.164,0.1317,0.0141,0.0
1239,item1368,0.2187,0.0596,0.001,0.0
1240,item1368,0.1543,0.0381,0.0,0.0
1241,item1368,0.177,0.0679,0.0,0.0041
1242,item1368,0.1339,0.1124,0.0213,0.0
1243,item1368,0.1033,0.0578,0.0038,0.0
1244,item1368,0.2495,0.151,0.0185,0.0174
1245,item1368,0.0423,0.0354,0.0215,0.0174
1246,item1368,0.0927,0.0562,0.0174,0.0286
1247,item1368,0.0918,0.0839,0.0286,0.0
1248,item1368,0.0896,0.0485,0.0024,0.0131
1249,item1368,0.1916,0.1619,0.0417,0.0164
1250,item1368,0.126,0.0783,0.0262,0.0047
1251,item1368,0.0831,0.0294,0.1554,0.0
1252,item1368,0.4586,0.3337,0.0206,0.0098
1253,item1368,0.9063,0.7494,0.0797,0.0149
1254,item1368,0.3474,0.2363,0.0492,0.2053
1255,item1368,0.3356,0.2067,0.2233,0.124
1256,item1368,1.0,0.6616,0.2462,0.1405
1257,item1368,0.8593,0.5562,0.2772,0.1212
1258,item1368,0.7728,0.5027,0.403,0.1738
1259,item1368,0.7622,0.7622,0.5221,0.0095
