period_id, item, qty, order_qty1, order_qty2, order_qty3
1213,item1728,0.1212,0.1212,0.0152,0.0
1214,item1728,0.0152,0.0152,0.0,0.0
1215,item1728,0.0152,0.0,0.0,0.0
1216,item1728,0.0,0.0,0.0,0.0
1217,item1728,0.0152,0.0152,0.0,0.0
1218,item1728,0.0152,0.0152,0.0,0.0
1219,item1728,0.0303,0.0303,0.0,0.0
1220,item1728,0.0152,0.0152,0.0,0.0
1221,item1728,0.0303,0.0303,0.0,0.0
1222,item1728,0.0909,0.0,0.0303,0.0
1223,item1728,0.1061,0.0909,0.0,0.0
1224,item1728,0.0,0.0,0.0,0.0
1225,item1728,0.0,0.0,0.0303,0.0455
1226,item1728,0.0303,0.0303,0.0455,0.0
1227,item1728,0.0455,0.0455,0.0,0.0
1228,item1728,0.0152,0.0152,0.0,0.0
1229,item1728,0.0152,0.0,0.0,0.1818
1230,item1728,0.1667,0.0909,0.1818,0.8788
1231,item1728,0.2727,0.2727,0.8939,0.0
1232,item1728,0.9242,0.8939,0.0,0.0
1233,item1728,0.1212,0.0606,0.0,0.0303
1234,item1728,0.0303,0.0303,0.0303,0.0
1235,item1728,0.1515,0.0606,0.0,0.0606
1236,item1728,0.2879,0.1212,0.0606,0.0
1237,item1728,0.1515,0.1212,0.0303,0.0
1238,item1728,0.0455,0.0455,0.0152,0.0152
1239,item1728,0.8485,0.4545,0.0152,0.0
1240,item1728,0.2879,0.1818,0.0,0.0
1241,item1728,0.1818,0.1061,0.0,0.0909
1242,item1728,0.4848,0.4091,0.0909,0.0
1243,item1728,0.303,0.2727,0.0455,0.5152
1244,item1728,0.1818,0.1515,0.5152,0.6818
1245,item1728,0.7424,0.7121,0.6818,0.0
1246,item1728,1.0,0.7121,0.0,0.0
1247,item1728,0.4091,0.1212,0.0,0.0
1248,item1728,0.5455,0.1818,0.0,0.0
1249,item1728,0.0606,0.0606,0.0,0.0
1250,item1728,0.0606,0.0152,0.0606,0.0
1251,item1728,0.2121,0.1061,0.0303,0.1061
1252,item1728,0.2273,0.2273,0.1515,0.0
1253,item1728,0.3182,0.2424,0.0303,0.0
1254,item1728,0.5303,0.1061,0.0,0.2879
1255,item1728,0.0909,0.0152,0.4242,0.0606
1256,item1728,0.6667,0.4394,0.0909,0.0455
1257,item1728,0.5,0.3939,0.1061,0.0
1258,item1728,0.3788,0.303,0.0,0.0
1259,item1728,0.1818,0.1818,0.1364,0.0
